time	Temperature	Humidity	CO₂
2011-02-01T08:00:00.000Z	21.96034519	31.01829076	487.7903625
2011-02-01T08:04:50.689Z	21.91805077	30.99016658	487.7285382
2011-02-01T08:09:56.184Z	21.8794444	30.96658198	487.6570628
2011-02-01T08:14:51.474Z	21.83302555	30.94108006	487.5918462
2011-02-01T08:19:42.462Z	21.78911891	30.91724532	487.5251543
2011-02-01T08:24:32.378Z	21.74774457	30.8910257	487.460141
2011-02-01T08:29:34.494Z	21.70046579	30.86356444	487.3774884
2011-02-01T08:34:37.695Z	21.64900985	30.82846528	487.3011518
2011-02-01T08:39:44.584Z	21.59976332	30.79897216	487.2245246
2011-02-01T08:44:45.520Z	21.54684821	30.76859429	487.1487095
2011-02-01T08:49:51.734Z	21.4907827	30.73506144	487.0603258
2011-02-01T08:54:39.505Z	21.44237529	30.69978046	486.9814695
2011-02-01T08:59:25.104Z	21.3855402	30.66589544	486.9011915
2011-02-01T09:04:17.023Z	21.33676672	30.63488307	486.8096772
2011-02-01T09:09:11.278Z	21.28119957	30.59395879	486.7284634
2011-02-01T09:14:14.596Z	21.22352463	30.55833261	486.6352742
2011-02-01T09:19:24.651Z	21.16588006	30.5195975	486.5384591
2011-02-01T09:24:38.293Z	21.0974079	30.47762241	486.4412601
2011-02-01T09:29:44.999Z	21.0421467	30.4328111	486.3395391
2011-02-01T09:34:45.272Z	20.98146558	30.39172016	486.2437055
2011-02-01T09:39:46.528Z	20.91748343	30.34964811	486.1462367
2011-02-01T09:44:35.311Z	20.85554208	30.3090481	486.0469782
2011-02-01T09:49:24.640Z	20.79574181	30.26555472	485.9577371
2011-02-01T09:54:20.759Z	20.73200218	30.22193873	485.8567928
2011-02-01T09:59:26.971Z	20.66562971	30.17688426	485.7505275
2011-02-01T10:04:17.383Z	20.60371966	30.13459921	485.655174
2011-02-01T10:09:15.244Z	20.53441028	30.08689099	485.5557401
2011-02-01T10:14:27.691Z	20.46643874	30.03726142	485.4477939
2011-02-01T10:19:28.903Z	20.39448984	29.98996916	485.3412961
2011-02-01T10:24:22.151Z	20.33262389	29.94032614	485.2484993
2011-02-01T10:29:33.849Z	20.25792252	29.89115594	485.1722383
2011-02-01T10:34:31.495Z	20.18830717	29.84314147	486.794127
2011-02-01T10:39:39.024Z	20.11543245	29.78978545	488.2900099
2011-02-01T10:44:29.212Z	20.05057042	29.73856195	489.7605588
2011-02-01T10:49:29.328Z	19.97890188	29.68986968	491.3361435
2011-02-01T10:54:25.079Z	19.90552503	29.63619195	492.747661
2011-02-01T10:59:21.596Z	19.83656352	29.58326611	494.2766299
2011-02-01T11:04:34.349Z	19.75993966	29.52979194	495.9301587
2011-02-01T11:09:34.798Z	19.68584681	29.47843809	497.3882126
2011-02-01T11:14:37.609Z	19.61536649	29.42280385	498.8859746
2011-02-01T11:19:24.125Z	19.5433962	29.36840217	500.3060773
2011-02-01T11:24:16.873Z	19.47313104	29.31361528	501.8296746
2011-02-01T11:29:30.759Z	19.39131633	29.25626151	503.294407
2011-02-01T11:34:38.756Z	19.31687642	29.19922229	504.8614737
2011-02-01T11:39:35.644Z	19.2394246	29.14838968	506.2880176
2011-02-01T11:44:32.708Z	19.16610886	29.09375074	507.7342911
2011-02-01T11:49:41.348Z	19.08930611	29.03303223	509.3099966
2011-02-01T11:54:31.095Z	19.01686565	28.9780641	510.6339966
2011-02-01T11:59:23.048Z	18.94783729	28.92483137	512.0858467
2011-02-01T12:04:34.307Z	18.86974565	28.86516819	513.5611002
2011-02-01T12:09:25.191Z	18.79627846	28.81115238	514.9842918
2011-02-01T12:14:18.785Z	18.71880202	28.75296828	516.3959763
2011-02-01T12:19:12.301Z	18.8253134	28.6969955	517.7034524
2011-02-01T12:24:20.944Z	18.9642648	28.64201119	519.2103514
