time	Temperature	Humidity	CO₂
2011-02-01T08:00:00.000Z	22.43606593	37.81157922	502.6941994
2011-02-01T08:04:50.689Z	22.3928553	37.77729558	502.6304861
2011-02-01T08:09:56.184Z	22.35341261	37.74854574	502.5568268
2011-02-01T08:14:51.474Z	22.3059882	37.71745867	502.4896176
2011-02-01T08:19:42.462Z	22.26113043	37.6884039	502.420888
2011-02-01T08:24:32.378Z	22.21885981	37.65644195	502.3538883
2011-02-01T08:29:34.494Z	22.17055684	37.62296642	502.2687104
2011-02-01T08:34:37.695Z	22.11798623	37.58018022	502.1900415
2011-02-01T08:39:44.584Z	22.06767288	37.54422785	502.111073
2011-02-01T08:44:45.520Z	22.01361148	37.50719694	502.0329415
2011-02-01T08:49:51.734Z	21.95633145	37.46632009	501.9418573
2011-02-01T08:54:39.505Z	21.9068754	37.42331226	501.8605916
2011-02-01T08:59:25.104Z	21.84880911	37.38200611	501.7778608
2011-02-01T09:04:17.023Z	21.79897906	37.34420175	501.6835504
2011-02-01T09:09:11.278Z	21.74220818	37.29431468	501.5998553
2011-02-01T09:14:14.596Z	21.68328384	37.25088604	501.5038187
2011-02-01T09:19:24.651Z	21.62439053	37.20366759	501.4040456
2011-02-01T09:24:38.293Z	21.55443508	37.15249957	501.3038768
2011-02-01T09:29:44.999Z	21.49797677	37.09787417	501.1990478
2011-02-01T09:34:45.272Z	21.43598114	37.04778394	501.1002861
2011-02-01T09:39:46.528Z	21.37061296	36.99649773	500.9998393
2011-02-01T09:44:35.311Z	21.30732979	36.94700595	500.8975481
2011-02-01T09:49:24.640Z	21.24623408	36.89398712	500.8055804
2011-02-01T09:54:20.759Z	21.18111367	36.84081883	500.7015518
2011-02-01T09:59:26.971Z	21.1133034	36.78589703	500.5920397
2011-02-01T10:04:17.383Z	21.05005221	36.73435116	500.4937727
2011-02-01T10:09:15.244Z	20.9792414	36.67619441	500.3913008
2011-02-01T10:14:27.691Z	20.90979741	36.61569551	500.2800565
2011-02-01T10:19:28.903Z	20.8362899	36.55804581	500.1703047
2011-02-01T10:24:22.151Z	20.77308377	36.49753052	500.0746726
2011-02-01T10:29:33.849Z	20.69676417	36.4375916	499.9960815
2011-02-01T10:34:31.495Z	20.62564076	36.37906151	501.6675251
2011-02-01T10:39:39.024Z	20.55118737	36.31402004	503.2091129
2011-02-01T10:44:29.212Z	20.48492025	36.25157813	504.7245925
