time	Temperature	Humidity	CO₂
2011-02-01T08:00:00.000Z	21.96685857	31.31617268	490.669054
2011-02-01T08:04:50.689Z	21.92455161	31.28777841	490.6068648
2011-02-01T08:09:56.184Z	21.88593379	31.26396732	490.5349675
2011-02-01T08:14:51.474Z	21.83950117	31.2382205	490.4693661
2011-02-01T08:19:42.462Z	21.79558151	31.21415686	490.4022806
2011-02-01T08:24:32.378Z	21.7541949	31.18768544	490.3368836
2011-02-01T08:29:34.494Z	21.7069021	31.15996046	490.2537432
2011-02-01T08:34:37.695Z	21.65543089	31.12452422	490.1769562
2011-02-01T08:39:44.584Z	21.60616975	31.09474787	490.0998767
2011-02-01T08:44:45.520Z	21.55323895	31.06407827	490.0236143
2011-02-01T08:49:51.734Z	21.49715682	31.03022339	489.9347089
2011-02-01T08:54:39.505Z	21.44873505	30.99460359	489.8553872
2011-02-01T08:59:25.104Z	21.3918831	30.96039316	489.7746355
2011-02-01T09:04:17.023Z	21.34309515	30.92908297	489.6825811
2011-02-01T09:09:11.278Z	21.28751153	30.88776567	489.6008881
2011-02-01T09:14:14.596Z	21.22981948	30.85179736	489.5071488
2011-02-01T09:19:24.651Z	21.17215781	30.81269026	489.4097624
2011-02-01T09:24:38.293Z	21.10366534	30.77031207	489.3119898
2011-02-01T09:29:44.999Z	21.04838775	30.72507041	489.2096685
2011-02-01T09:34:45.272Z	20.98768864	30.68358486	489.1132693
2011-02-01T09:39:46.528Z	20.92368751	30.64110877	489.0152253
2011-02-01T09:44:35.311Z	20.86172778	30.60011886	488.9153811
2011-02-01T09:49:24.640Z	20.80190978	30.55620779	488.8256133
2011-02-01T09:54:20.759Z	20.73815124	30.51217294	488.7240733
2011-02-01T09:59:26.971Z	20.67175909	30.4666858	488.6171809
2011-02-01T10:04:17.383Z	20.60983067	30.42399466	488.5212646
2011-02-01T10:09:15.244Z	20.54050073	30.37582828	488.4212439
2011-02-01T10:14:27.691Z	20.47250904	30.3257221	488.3126607
2011-02-01T10:19:28.903Z	20.40053879	30.27797567	488.2055343
2011-02-01T10:24:22.151Z	20.3386545	30.22785591	488.1121899
2011-02-01T10:29:33.849Z	20.26393097	30.17821351	488.0354789
2011-02-01T10:34:31.495Z	20.19429497	30.12973793	489.6669391
2011-02-01T10:39:39.024Z	20.12139864	30.07586951	491.17165
2011-02-01T10:44:29.212Z	20.05651737	30.02415409	492.6508773
2011-02-01T10:49:29.328Z	19.98482757	29.97499421	494.2357604
2011-02-01T10:54:25.079Z	19.91142896	29.92080099	495.6556079
2011-02-01T10:59:21.596Z	19.842447	29.86736687	497.1935999
2011-02-01T11:04:34.349Z	19.76580041	29.81337917	498.8568871
2011-02-01T11:09:34.798Z	19.69168559	29.76153215	500.3235457
2011-02-01T11:14:37.609Z	19.62118436	29.70536363	501.8301467
2011-02-01T11:19:24.125Z	19.54919272	29.6504395	503.2586301
2011-02-01T11:24:16.873Z	19.47890672	29.59512648	504.7912189
2011-02-01T11:29:30.759Z	19.39706774	29.53722192	506.2645955
2011-02-01T11:34:38.756Z	19.32260576	29.47963492	507.8409102
2011-02-01T11:39:35.644Z	19.24513096	29.42831414	509.2758728
2011-02-01T11:44:32.708Z	19.17179348	29.37315048	510.7306815
2011-02-01T11:49:41.348Z	19.09496795	29.31184886	512.315686
2011-02-01T11:54:31.095Z	19.02250601	29.25635286	513.6474996
2011-02-01T11:59:23.048Z	18.95345717	29.20260891	515.1079178
2011-02-01T12:04:34.307Z	18.87534237	29.14237276	516.5918775
2011-02-01T12:09:25.191Z	18.80185339	29.08783821	518.023468
2011-02-01T12:14:18.785Z	18.72435397	29.02909534	519.4434836
2011-02-01T12:19:12.301Z	18.83089694	28.97258504	520.7586757
2011-02-01T12:24:20.944Z	18.96988955	28.91707268	522.2744677
2011-02-01T12:29:23.421Z	19.10907196	28.87066996	523.7397301
2011-02-01T12:34:36.269Z	19.26272689	29.14268445	525.0559041
2011-02-01T12:39:37.336Z	19.40545058	29.40907195	526.4128565
2011-02-01T12:44:42.446Z	19.54914325	29.66736708	527.8353451
2011-02-01T12:49:31.074Z	19.67075214	29.90692574	529.1259218
2011-02-01T12:54:22.066Z	19.81346209	30.16013127	530.452297
2011-02-01T12:59:22.398Z	19.94417962	30.39286701	531.8243582
2011-02-01T13:04:34.811Z	20.08493459	30.65144407	533.1019081
2011-02-01T13:09:49.738Z	20.23699183	30.92958348	534.404628
2011-02-01T13:14:43.816Z	20.36897446	31.16615465	535.7170213
2011-02-01T13:19:34.385Z	20.50098652	31.40566312	537.0024819
2011-02-01T13:24:46.453Z	20.64433161	31.68582119	538.1920254
2011-02-01T13:29:32.188Z	20.77280032	31.91070164	539.3579677
2011-02-01T13:34:21.187Z	20.89551476	32.14266959	540.4847365
2011-02-01T13:39:30.256Z	21.03990901	32.40544088	541.790597
2011-02-01T13:44:23.972Z	21.17068789	32.65331719	542.961277
