time	Temperature	Humidity	CO₂
2011-02-01T08:00:00.000Z	21.44595469	21.90780576	457.2485277
2011-02-01T08:04:50.689Z	21.40465095	21.88794202	457.1905744
2011-02-01T08:09:56.184Z	21.36694889	21.87128453	457.1235742
2011-02-01T08:14:51.474Z	21.32161733	21.85327287	457.062441
2011-02-01T08:19:42.462Z	21.27873914	21.83643871	456.9999249
2011-02-01T08:24:32.378Z	21.23833394	21.81792014	456.9389822
2011-02-01T08:29:34.494Z	21.19216261	21.79852462	456.8615047
2011-02-01T08:34:37.695Z	21.14191195	21.77373455	456.7899478
2011-02-01T08:39:44.584Z	21.09381894	21.75290395	456.7181184
2011-02-01T08:44:45.520Z	21.0421433	21.73144846	456.6470503
2011-02-01T08:49:51.734Z	20.98739105	21.70776466	456.5642005
2011-02-01T08:54:39.505Z	20.94011752	21.68284617	456.4902816
2011-02-01T08:59:25.104Z	20.88461371	21.65891363	456.41503
2011-02-01T09:04:17.023Z	20.83698267	21.63701001	456.3292457
2011-02-01T09:09:11.278Z	20.78271711	21.60810574	456.2531169
2011-02-01T09:14:14.596Z	20.72639313	21.58294344	456.1657625
2011-02-01T09:19:24.651Z	20.6700988	21.55558535	456.0750092
2011-02-01T09:24:38.293Z	20.6032305	21.5259389	455.9838962
2011-02-01T09:29:44.999Z	20.54926372	21.49428927	455.8885441
2011-02-01T09:34:45.272Z	20.49000397	21.46526729	455.7987109
2011-02-01T09:39:46.528Z	20.42752052	21.43555235	455.7073449
2011-02-01T09:44:35.311Z	20.36703005	21.40687711	455.6143013
2011-02-01T09:49:24.640Z	20.30863052	21.37615831	455.5306478
2011-02-01T09:54:20.759Z	20.2463839	21.34535292	455.4360239
2011-02-01T09:59:26.971Z	20.18156612	21.31353155	455.3364121
2011-02-01T10:04:17.383Z	20.12110622	21.28366618	455.2470289
2011-02-01T10:09:15.244Z	20.05342032	21.2499705	455.1538209
2011-02-01T10:14:27.691Z	19.98704092	21.2149178	455.0526335
2011-02-01T10:19:28.903Z	19.91677732	21.1815159	454.9528037
2011-02-01T10:24:22.151Z	19.8563605	21.1464537	454.8658172
2011-02-01T10:29:33.849Z	19.7834089	21.11172544	454.7943311
2011-02-01T10:34:31.495Z	19.71542419	21.07781346	456.3146691
2011-02-01T10:39:39.024Z	19.64425646	21.04012881	457.7168909
2011-02-01T10:44:29.212Z	19.58091373	21.00395034	459.0953648
2011-02-01T10:49:29.328Z	19.51092393	20.96955964	460.5722981
2011-02-01T10:54:25.079Z	19.43926583	20.93164777	461.8954368
2011-02-01T10:59:21.596Z	19.37191965	20.89426695	463.3286728
2011-02-01T11:04:34.349Z	19.2970906	20.85649886	464.8786699
2011-02-01T11:09:34.798Z	19.22473327	20.82022832	466.2454312
2011-02-01T11:14:37.609Z	19.15590385	20.7809346	467.6494144
2011-02-01T11:19:24.125Z	19.08561936	20.74251141	468.9806008
2011-02-01T11:24:16.873Z	19.01700006	20.70381617	470.4088016
2011-02-01T11:29:30.759Z	18.93710175	20.66330796	471.7818233
2011-02-01T11:34:38.756Z	18.86440549	20.62302192	473.2507718
2011-02-01T11:39:35.644Z	18.78876787	20.58711952	474.5879961
2011-02-01T11:44:32.708Z	18.71716945	20.54852876	475.9437146
2011-02-01T11:49:41.348Z	18.6421657	20.50564409	477.420761
2011-02-01T11:54:31.095Z	18.57142206	20.46682083	478.661862
2011-02-01T11:59:23.048Z	18.50401059	20.42922326	480.0228079
2011-02-01T12:04:34.307Z	18.42774813	20.38708396	481.4056919
2011-02-01T12:09:25.191Z	18.35600181	20.34893331	482.7397737
2011-02-01T12:14:18.785Z	18.28034016	20.30783865	484.063069
2011-02-01T12:19:12.301Z	18.38435665	20.26830583	485.2886806
2011-02-01T12:24:20.944Z	18.52005331	20.22947114	486.7012287
2011-02-01T12:29:23.421Z	18.65593526	20.19700926	488.0666889
2011-02-01T12:34:36.269Z	18.80594654	20.38730201	489.2932155
2011-02-01T12:39:37.336Z	18.9452858	20.57365829	490.5577429
2011-02-01T12:44:42.446Z	19.08557106	20.75435341	491.8833427
2011-02-01T12:49:31.074Z	19.20429622	20.92194109	493.0860155
2011-02-01T12:54:22.066Z	19.34362206	21.09907568	494.3220484
2011-02-01T12:59:22.398Z	19.47123987	21.26189025	495.6006556
2011-02-01T13:04:34.811Z	19.6086571	21.44278261	496.7911888
2011-02-01T13:09:49.738Z	19.75710857	21.63736016	498.0051776
2011-02-01T13:14:43.816Z	19.88596148	21.80285788	499.228181
2011-02-01T13:19:34.385Z	20.01484311	21.97041044	500.4260861
2011-02-01T13:24:46.453Z	20.15478903	22.16640018	501.5346072
2011-02-01T13:29:32.188Z	20.28021135	22.32371944	502.6211347
2011-02-01T13:34:21.187Z	20.40001583	22.4859969	503.6711569
2011-02-01T13:39:30.256Z	20.54098604	22.6698234	504.8880723
2011-02-01T13:44:23.972Z	20.66866374	22.84322984	505.9790148
2011-02-01T13:49:23.701Z	20.80101904	23.01273172	507.0270311
2011-02-01T13:54:14.960Z	20.91433276	23.17614105	508.1024954
2011-02-01T13:59:27.941Z	21.05364136	23.34106799	509.0941424
2011-02-01T14:04:16.827Z	21.17402532	23.51011777	510.182758
2011-02-01T14:09:20.841Z	21.29819393	23.67531516	511.1991654
2011-02-01T14:14:06.957Z	21.42108327	23.84163398	512.0642463
2011-02-01T14:18:58.474Z	21.53952429	24.00075945	513.0512848
2011-02-01T14:24:10.159Z	21.66961956	24.16538166	514.0475495
2011-02-01T14:29:05.352Z	21.77635468	24.3184817	514.9291427
2011-02-01T14:33:56.381Z	21.89278712	24.46252494	515.7586877
2011-02-01T14:39:00.803Z	22.02437553	24.62585246	516.7373847
2011-02-01T14:44:03.392Z	22.13180037	24.7827292	517.5482635
2011-02-01T14:49:00.067Z	22.24860123	24.93246959	518.3784168
2011-02-01T14:54:01.182Z	22.37172482	25.09850472	519.2021978
2011-02-01T14:58:55.926Z	22.4727152	25.23791005	520.0818949
2011-02-01T15:04:07.528Z	22.58866605	25.39571304	520.8855218
2011-02-01T15:09:00.222Z	22.69744628	25.52793095	521.6453185
2011-02-01T15:14:01.212Z	22.81406066	25.68602421	522.4145528
2011-02-01T15:18:55.330Z	22.90588582	25.81559068	523.001704
2011-02-01T15:23:42.640Z	23.01681039	25.95818606	523.7277699
2011-02-01T15:28:47.761Z	23.11517134	26.09185838	524.3989888
2011-02-01T15:33:53.342Z	23.22693439	26.24314867	525.1211949
2011-02-01T15:38:56.354Z	23.32133279	26.36116144	525.6590449
2011-02-01T15:44:09.288Z	23.42370982	26.50813453	526.3488242
2011-02-01T15:49:12.460Z	23.53121118	26.63524751	526.9256793
2011-02-01T15:54:17.941Z	23.62004051	26.75971578	527.410588
2011-02-01T15:59:12.770Z	23.71371891	26.88091928	527.9575684
2011-02-01T16:04:08.499Z	23.80882218	26.99963112	528.575342
2011-02-01T16:08:57.321Z	23.8840813	27.11282707	528.9428146
2011-02-01T16:13:46.903Z	23.9757199	27.23216995	529.3669744
2011-02-01T16:18:51.280Z	24.0585035	27.34806373	529.8561964
2011-02-01T16:23:59.774Z	24.15033676	27.46381868	530.2837458
2011-02-01T16:29:02.835Z	24.22347256	27.57122832	530.6896474
2011-02-01T16:34:16.709Z	24.31151997	27.68457083	531.0187608
2011-02-01T16:39:05.933Z	24.39040325	27.7775274	531.3720371
2011-02-01T16:44:18.758Z	24.47150183	27.8828666	531.711497
2011-02-01T16:49:03.850Z	24.53529379	27.98481444	531.9156473
2011-02-01T16:54:02.352Z	24.60898882	28.06575633	532.222447
2011-02-01T16:58:53.199Z	24.6743903	28.16697133	532.4737927
2011-02-01T17:03:55.589Z	24.74373347	28.24482887	532.7080916
2011-02-01T17:08:43.651Z	24.79531613	28.33534124	532.87795
2011-02-01T17:13:49.027Z	24.85840191	28.41303974	532.9612005
2011-02-01T17:19:03.217Z	24.92874703	28.49282944	533.1014941
2011-02-01T17:23:57.384Z	24.98240267	28.58200146	533.2742204
2011-02-01T17:29:11.213Z	25.0481208	28.65810098	533.3638203
2011-02-01T17:34:21.639Z	25.09715003	28.72682901	533.2871382
2011-02-01T17:39:28.885Z	25.14888157	28.78289978	533.3585091
2011-02-01T17:44:32.310Z	25.19479712	28.85428883	534.5643867
2011-02-01T17:49:40.176Z	25.2483772	28.91742142	536.434698
2011-02-01T17:54:37.221Z	25.28501421	28.97399904	538.4312742
2011-02-01T17:59:22.624Z	25.33261261	29.02882743	540.1432991
2011-02-01T18:04:26.587Z	25.36472776	29.08168515	542.1118015
2011-02-01T18:09:27.329Z	25.39727275	29.11845062	544.0302209
2011-02-01T18:14:16.899Z	25.4357102	29.1604536	545.7908956
2011-02-01T18:19:11.747Z	25.46877483	29.21230429	547.5108075
2011-02-01T18:24:06.619Z	25.49185729	29.24049745	549.4702171
2011-02-01T18:29:20.123Z	25.52749043	29.26884121	551.2363764
2011-02-01T18:34:11.154Z	25.5498216	29.29658458	552.9601254
2011-02-01T18:39:20.853Z	25.57213457	29.32660701	554.808283
2011-02-01T18:44:07.292Z	25.58661742	29.35680612	556.6422767
2011-02-01T18:49:08.963Z	25.596754	29.37357845	558.3124088
2011-02-01T18:53:54.480Z	25.615711	29.39757802	560.0341521
2011-02-01T18:59:00.490Z	25.62650093	29.40692329	561.6829954
2011-02-01T19:04:11.341Z	25.63067841	29.42011178	563.4118329
2011-02-01T19:09:15.481Z	25.6420563	29.41572621	565.0532204
2011-02-01T19:14:12.466Z	25.63914625	29.42322739	566.7272793
2011-02-01T19:18:58.016Z	25.64972348	29.48105979	568.1346367
2011-02-01T19:23:45.387Z	25.73655695	29.56914241	569.518665
2011-02-01T19:28:38.110Z	25.82821235	29.66362036	571.0991796
2011-02-01T19:33:35.691Z	25.9277401	29.75411237	572.4394744
2011-02-01T19:38:26.948Z	26.02260166	29.84141564	573.8044889
2011-02-01T19:43:14.239Z	26.11025397	29.92731587	575.2683765
2011-02-01T19:48:09.086Z	26.20696856	30.014635	576.4295857
2011-02-01T19:53:23.507Z	26.3042426	30.1013834	577.9172643
2011-02-01T19:58:24.663Z	26.3998177	30.19019507	579.147272
2011-02-01T20:03:32.392Z	26.49167606	30.27771921	580.3014726
2011-02-01T20:08:44.631Z	26.57924919	30.36897333	581.6517352
2011-02-01T20:13:33.303Z	26.66037349	30.44703202	582.6222726
2011-02-01T20:18:44.683Z	26.75322039	30.53409704	583.7810914
