time	Temperature	Humidity	CO₂
2011-02-01T08:00:00.000Z	20.98189522	16.57875489	441.4080212
2011-02-01T08:04:50.689Z	20.94148524	16.56372298	441.3520756
2011-02-01T08:09:56.184Z	20.90459899	16.55111741	441.2873965
2011-02-01T08:14:51.474Z	20.86024835	16.53748707	441.2283811
2011-02-01T08:19:42.462Z	20.81829798	16.5247478	441.1680307
2011-02-01T08:24:32.378Z	20.77876709	16.51073385	441.1091993
2011-02-01T08:29:34.494Z	20.73359483	16.49605627	441.0344059
2011-02-01T08:34:37.695Z	20.68443153	16.47729636	440.9653279
2011-02-01T08:39:44.584Z	20.63737919	16.46153278	440.8959869
2011-02-01T08:44:45.520Z	20.58682173	16.44529632	440.8273809
2011-02-01T08:49:51.734Z	20.53325424	16.42737358	440.7474013
2011-02-01T08:54:39.505Z	20.48700364	16.40851649	440.6760431
2011-02-01T08:59:25.104Z	20.43270085	16.39040551	440.6033985
2011-02-01T09:04:17.023Z	20.38610048	16.37382992	440.520586
2011-02-01T09:09:11.278Z	20.33300915	16.35195658	440.4470945
2011-02-01T09:14:14.596Z	20.27790393	16.33291499	440.3627663
2011-02-01T09:19:24.651Z	20.22282773	16.31221172	440.2751571
2011-02-01T09:24:38.293Z	20.15740637	16.28977675	440.1872004
2011-02-01T09:29:44.999Z	20.10460735	16.26582585	440.0951517
2011-02-01T09:34:45.272Z	20.0466299	16.24386344	440.0084306
2011-02-01T09:39:46.528Z	19.9854985	16.22137663	439.9202297
2011-02-01T09:44:35.311Z	19.92631696	16.19967661	439.8304095
2011-02-01T09:49:24.640Z	19.86918111	16.17643013	439.749654
2011-02-01T09:54:20.759Z	19.80828141	16.15311811	439.6583081
2011-02-01T09:59:26.971Z	19.74486619	16.12903726	439.5621473
2011-02-01T10:04:17.383Z	19.68571456	16.10643661	439.4758605
2011-02-01T10:09:15.244Z	19.61949328	16.08093737	439.3858815
2011-02-01T10:14:27.691Z	19.55455024	16.0544112	439.2881996
2011-02-01T10:19:28.903Z	19.48580704	16.02913428	439.1918282
2011-02-01T10:24:22.151Z	19.42669755	16.00260092	439.1078552
2011-02-01T10:29:33.849Z	19.35532452	15.97632028	439.0388456
2011-02-01T10:34:31.495Z	19.28881091	15.95065735	440.5065144
2011-02-01T10:39:39.024Z	19.21918314	15.92213945	441.8601588
2011-02-01T10:44:29.212Z	19.15721106	15.89476135	443.1908781
2011-02-01T10:49:29.328Z	19.08873573	15.86873616	444.6166459
2011-02-01T10:54:25.079Z	19.01862821	15.84004631	445.8939469
2011-02-01T10:59:21.596Z	18.95273931	15.81175834	447.2775313
2011-02-01T11:04:34.349Z	18.87952944	15.78317729	448.7738316
2011-02-01T11:09:34.798Z	18.80873782	15.75572953	450.0932441
2011-02-01T11:14:37.609Z	18.74139777	15.72599396	451.4485889
2011-02-01T11:19:24.125Z	18.67263414	15.69691717	452.7336589
2011-02-01T11:24:16.873Z	18.60549967	15.66763451	454.1123824
2011-02-01T11:29:30.759Z	18.52733024	15.63697988	455.4378384
2011-02-01T11:34:38.756Z	18.45620702	15.60649337	456.855898
2011-02-01T11:39:35.644Z	18.38220609	15.5793242	458.1467966
2011-02-01T11:44:32.708Z	18.31215696	15.5501206	459.4555489
2011-02-01T11:49:41.348Z	18.23877617	15.51766758	460.8814258
2011-02-01T11:54:31.095Z	18.16956333	15.48828804	462.0795312
2011-02-01T11:59:23.048Z	18.10361054	15.45983604	463.3933297
2011-02-01T12:04:34.307Z	18.0289983	15.42794708	464.7283064
2011-02-01T12:09:25.191Z	17.95880446	15.39907653	466.0161714
2011-02-01T12:14:18.785Z	17.88478001	15.36797811	467.2936236
2011-02-01T12:19:12.301Z	17.98654575	15.3380616	468.4767762
2011-02-01T12:24:20.944Z	18.11930612	15.30867341	469.8403893
2011-02-01T12:29:23.421Z	18.25224778	15.28410785	471.1585458
