time	Temperature	Humidity	CO₂
2011-02-01T08:00:00.000Z	21.55238024	24.89737763	463.0940082
2011-02-01T08:04:50.689Z	21.51087154	24.87480326	463.035314
2011-02-01T08:09:56.184Z	21.47298237	24.85587266	462.9674573
2011-02-01T08:14:51.474Z	21.42742586	24.83540311	462.9055426
2011-02-01T08:19:42.462Z	21.38433489	24.81627173	462.8422272
2011-02-01T08:24:32.378Z	21.34372918	24.79522609	462.7805055
2011-02-01T08:29:34.494Z	21.29732871	24.77318382	462.7020375
2011-02-01T08:34:37.695Z	21.24682869	24.74501086	462.6295658
2011-02-01T08:39:44.584Z	21.19849702	24.72133769	462.5568181
2011-02-01T08:44:45.520Z	21.14656494	24.69695436	462.4848415
2011-02-01T08:49:51.734Z	21.09154098	24.67003863	462.4009326
2011-02-01T08:54:39.505Z	21.04403285	24.64171973	462.3260686
2011-02-01T08:59:25.104Z	20.98825361	24.61452132	462.2498551
2011-02-01T09:04:17.023Z	20.9403862	24.5896287	462.1629741
2011-02-01T09:09:11.278Z	20.88585135	24.5567801	462.0858721
2011-02-01T09:14:14.596Z	20.82924786	24.52818412	461.9974009
2011-02-01T09:19:24.651Z	20.77267417	24.4970927	461.9054874
2011-02-01T09:24:38.293Z	20.70547404	24.46340066	461.8132096
2011-02-01T09:29:44.999Z	20.65123944	24.42743206	461.7166386
2011-02-01T09:34:45.272Z	20.59168562	24.3944497	461.6256569
2011-02-01T09:39:46.528Z	20.52889209	24.36067982	461.5331229
2011-02-01T09:44:35.311Z	20.46810144	24.32809151	461.4388898
2011-02-01T09:49:24.640Z	20.40941211	24.29318078	461.3541669
2011-02-01T09:54:20.759Z	20.34685658	24.25817164	461.2583333
2011-02-01T09:59:26.971Z	20.28171714	24.22200788	461.1574481
2011-02-01T10:04:17.383Z	20.22095721	24.18806703	461.0669222
2011-02-01T10:09:15.244Z	20.15293542	24.1497732	460.9725226
2011-02-01T10:14:27.691Z	20.08622661	24.10993715	460.8700416
2011-02-01T10:19:28.903Z	20.01561433	24.07197718	460.7689356
2011-02-01T10:24:22.151Z	19.95489769	24.03213034	460.6808371
2011-02-01T10:29:33.849Z	19.88158407	23.99266301	460.6084371
2011-02-01T10:34:31.495Z	19.81326199	23.95412334	462.1482111
2011-02-01T10:39:39.024Z	19.74174108	23.91129619	463.5683589
2011-02-01T10:44:29.212Z	19.67808402	23.87018075	464.9644553
2011-02-01T10:49:29.328Z	19.60774689	23.83109705	466.4602698
2011-02-01T10:54:25.079Z	19.53573319	23.78801167	467.8003235
2011-02-01T10:59:21.596Z	19.4680528	23.74552981	469.2518821
2011-02-01T11:04:34.349Z	19.39285241	23.70260783	470.8216944
2011-02-01T11:09:34.798Z	19.32013601	23.66138776	472.2059284
2011-02-01T11:14:37.609Z	19.25096502	23.61673195	473.6278602
2011-02-01T11:19:24.125Z	19.18033175	23.57306548	474.9760645
2011-02-01T11:24:16.873Z	19.11137193	23.52908982	476.4225235
2011-02-01T11:29:30.759Z	19.03107712	23.48305381	477.8130979
2011-02-01T11:34:38.756Z	18.95802011	23.43727027	479.3008255
2011-02-01T11:39:35.644Z	18.88200713	23.39646858	480.6551449
2011-02-01T11:44:32.708Z	18.81005341	23.35261167	482.028195
2011-02-01T11:49:41.348Z	18.73467745	23.30387489	483.524124
2011-02-01T11:54:31.095Z	18.66358275	23.25975375	484.7810912
2011-02-01T11:59:23.048Z	18.59583675	23.21702556	486.1594356
2011-02-01T12:04:34.307Z	18.51919584	23.16913587	487.5599984
2011-02-01T12:09:25.191Z	18.44709347	23.12577912	488.9111352
2011-02-01T12:14:18.785Z	18.37105635	23.07907662	490.2513475
2011-02-01T12:19:12.301Z	18.47558903	23.03414909	491.4926273
2011-02-01T12:24:20.944Z	18.61195907	22.99001496	492.9232335
2011-02-01T12:29:23.421Z	18.74851534	22.95312329	494.3061498
2011-02-01T12:34:36.269Z	18.89927105	23.16938367	495.5483563
2011-02-01T12:39:37.336Z	19.03930179	23.38117041	496.8290495
2011-02-01T12:44:42.446Z	19.18028321	23.58652346	498.1715958
2011-02-01T12:49:31.074Z	19.29959754	23.7769804	499.3896436
2011-02-01T12:54:22.066Z	19.43961479	23.97828704	500.641478
2011-02-01T12:59:22.398Z	19.5678659	24.16331953	501.936431
2011-02-01T13:04:34.811Z	19.70596506	24.36889673	503.142184
2011-02-01T13:09:49.738Z	19.85515322	24.59002662	504.3716925
2011-02-01T13:14:43.816Z	19.98464557	24.77810841	505.6103307
2011-02-01T13:19:34.385Z	20.11416677	24.96852544	506.8235499
2011-02-01T13:24:46.453Z	20.25480718	25.19126023	507.9462424
2011-02-01T13:29:32.188Z	20.3808519	25.37004752	509.0466601
2011-02-01T13:34:21.187Z	20.50125091	25.5544696	510.1101058
2011-02-01T13:39:30.256Z	20.64292068	25.76338134	511.3425784
2011-02-01T13:44:23.972Z	20.77123198	25.96045108	512.4474675
2011-02-01T13:49:23.701Z	20.9042441	26.15308344	513.5088816
2011-02-01T13:54:14.960Z	21.01812014	26.33879185	514.5980947
2011-02-01T13:59:27.941Z	21.15812005	26.52622497	515.6024189
2011-02-01T14:04:16.827Z	21.27910143	26.71834353	516.7049515
2011-02-01T14:09:20.841Z	21.40388622	26.90608401	517.7343526
2011-02-01T14:14:06.957Z	21.52738539	27.09509893	518.6104928
2011-02-01T14:18:58.474Z	21.64641418	27.2759389	519.6101496
2011-02-01T14:24:10.159Z	21.77715505	27.46302571	520.6191506
2011-02-01T14:29:05.352Z	21.88441985	27.63701802	521.5120141
2011-02-01T14:33:56.381Z	22.00143008	27.80071761	522.3521641
2011-02-01T14:39:00.803Z	22.13367149	27.98633305	523.3433727
2011-02-01T14:44:03.392Z	22.24162943	28.16461742	524.1646178
2011-02-01T14:49:00.067Z	22.35900991	28.3347916	525.0053839
2011-02-01T14:54:01.182Z	22.4827445	28.52348414	525.8396961
2011-02-01T14:58:55.926Z	22.58423605	28.68191293	526.7306393
2011-02-01T15:04:07.528Z	22.70076231	28.86124995	527.5445398
2011-02-01T15:09:00.222Z	22.81008236	29.01151051	528.3140497
2011-02-01T15:14:01.212Z	22.92727544	29.19117741	529.0931179
2011-02-01T15:18:55.330Z	23.01955628	29.33842471	529.6877753
2011-02-01T15:23:42.640Z	23.13103131	29.50047887	530.4231233
2011-02-01T15:28:47.761Z	23.22988038	29.65239232	531.1029231
2011-02-01T15:33:53.342Z	23.34219806	29.82432791	531.8343618
2011-02-01T15:38:56.354Z	23.43706491	29.95844488	532.3790878
2011-02-01T15:44:09.288Z	23.53994999	30.12547414	533.0776852
2011-02-01T15:49:12.460Z	23.64798482	30.26993315	533.6619148
2011-02-01T15:54:17.941Z	23.73725496	30.41138653	534.1530227
2011-02-01T15:59:12.770Z	23.83139825	30.54912965	534.7069956
2011-02-01T16:04:08.499Z	23.92697346	30.68404109	535.3326669
2011-02-01T16:08:57.321Z	24.00260606	30.81268392	535.7048373
2011-02-01T16:13:46.903Z	24.09469941	30.94831251	536.1344195
2011-02-01T16:18:51.280Z	24.17789383	31.08002132	536.6298957
2011-02-01T16:23:59.774Z	24.27018281	31.21157237	537.062911
2011-02-01T16:29:02.835Z	24.34368155	31.33363929	537.4740017
2011-02-01T16:34:16.709Z	24.43216589	31.46244869	537.8073224
2011-02-01T16:39:05.933Z	24.51144063	31.56809025	538.165115
2011-02-01T16:44:18.758Z	24.59294166	31.6878042	538.5089145
2011-02-01T16:49:03.850Z	24.65705019	31.80366399	538.7156748
2011-02-01T16:54:02.352Z	24.73111093	31.89565133	539.0263966
2011-02-01T16:58:53.199Z	24.79683697	32.01067828	539.2809555
2011-02-01T17:03:55.589Z	24.86652425	32.09916037	539.5182497
2011-02-01T17:08:43.651Z	24.91836289	32.2020242	539.6902796
2011-02-01T17:13:49.027Z	24.98176173	32.29032555	539.7745944
2011-02-01T17:19:03.217Z	25.05245594	32.38100347	539.9166815
2011-02-01T17:23:57.384Z	25.10637785	32.48234404	540.0916159
2011-02-01T17:29:11.213Z	25.1724221	32.56882822	540.1823612
2011-02-01T17:34:21.639Z	25.22169464	32.64693498	540.1046989
2011-02-01T17:39:28.885Z	25.2736829	32.71065725	540.1769821
2011-02-01T17:44:32.310Z	25.3198263	32.79178815	541.3982757
2011-02-01T17:49:40.176Z	25.37367228	32.86353591	543.2924971
